Unnamed: 0,playId,gameId,nflId,displayName,frameId,time,club,x,y,s,a,dis,o,dir,ballCarrierId,ballCarrierDisplayName,quarter,down,yardsToGo,possessionTeam,defensiveTeam,gameClock,playResult,expectedPoints,expectedPointsAdded,tackle,assist,startPosition,yardsGainedSoFar,playDirection,offense,defense,hasBall,whereBallCarrierY,whereBallCarrierX,distanceFromBC,DefenseOrOffense,uniqueId,modelPrediction,points_saved,height,weight,position
187875,796,2022100205,42543.0,Quandre Diggs,26,2022-10-02 13:31:30.400000,SEA,78.77,38.5,1.42,2.21,0.15,122.93,16.4,44930,Josh Reynolds,1,1,10,DET,SEA,4:26,4,1.3548422,0.030542207,1.0,0.0,85.0899963378906,-7.059997558593693,left,0,1,0,39.53,77.93,1.3290974381135434,Def81,3875,0.1484679,0.1179256913688354,5-9,197,FS
187639,820,2022100205,47871.0,Cody Barton,47,2022-10-02 13:32:05.299999,SEA,75.2,50.41,4.36,3.52,0.45,280.88,332.51,46320,Justin Jackson,1,2,6,DET,SEA,3:51,3,1.385384407,-0.734336463,1.0,0.0,78.6900024414062,-4.440002441406193,left,0,1,0,50.77,74.48,0.8049844718999263,Def80,3876,0.38928825,1.1236247096316223,6-2,237,MLB
188523,893,2022100205,54618.0,Tariq Woolen,51,2022-10-02 13:37:45.599999,SEA,65.8,25.98,1.18,1.83,0.13,336.32,325.89,43584,Kalif Raymond,1,1,10,DET,SEA,2:23,3,2.595476754,-0.206754909,1.0,0.0,69.2200012207031,-3.5500030517577983,left,0,1,0,26.01,65.66,0.1431782106327643,Def80,3877,0.38422796,0.5909828703018036,6-4,205,CB
189750,997,2022100205,43436.0,Quinton Jefferson,52,2022-10-02 13:39:31.400000,SEA,59.86,35.17,3.67,3.76,0.37,343.0,303.09,44947,Jamaal Williams,1,2,7,DET,SEA,1:25,8,2.413361026,0.767985323,1.0,0.0,66.2799987792969,-7.590000152587905,left,0,1,0,34.62,58.4,1.5601602481796564,Def82,3878,1.3018721,0.5338868112086792,6-4,291,DE
191261,1018,2022100205,44855.0,Sidney Jones,7,2022-10-02 13:40:05.700000,SEA,53.24,34.71,2.53,1.45,0.26,216.42,176.75,47791,T.J. Hockenson,1,1,10,DET,SEA,0:49,5,3.18134635,-0.146361579,1.0,0.0,59.3199996948242,-6.650001525878899,left,0,1,0,34.47,52.84,0.4664761515876238,Def80,3879,0.13241875,0.2787803307166138,6-0,181,CB
68400,1243,2022100205,53542.0,Derrick Barnes,42,2022-10-02 13:52:08.799999,DET,66.85,25.41,2.66,1.72,0.27,310.86,207.76,54506,Kenneth Walker,2,1,10,SEA,DET,13:07,3,1.783941721,-0.199833954,1.0,0.0,70.25,-3.059997558593807,left,0,1,0,26.11,67.03,0.7227724399837071,Def80,3881,0.7249875,0.9248214608664552,6-1,245,ILB
67966,1306,2022100205,46259.0,DeShon Elliott,61,2022-10-02 13:53:50.599999,DET,49.99,9.44,0.32,0.84,0.03,232.74,117.94,54506,Kenneth Walker,2,1,10,SEA,DET,11:27,13,2.547754519,0.883543901,1.0,0.0,59.1699981689453,-12.969997406005795,left,0,1,0,11.46,46.2,4.294706043491218,Def84,3884,1.1992003,0.3156563715601196,6-1,210,FS
68633,1360,2022100205,54653.0,Malcolm Rodriguez,18,2022-10-02 13:55:28.000000,DET,62.33,17.15,1.26,2.73,0.13,253.23,290.99,54506,Kenneth Walker,2,1,20,SEA,DET,10:42,-5,2.167807459,-0.988346947,1.0,0.0,62.5299987792969,-1.0099983215332031,left,0,1,0,16.67,61.57,0.898888202169766,Def81,3885,-0.5710601,0.4172868259405823,5-11,225,ILB
190527,1468,2022100205,54505.0,Boye Mafe,13,2022-10-02 14:01:36.900000,SEA,27.29,53.52,3.2,4.19,0.33,201.66,22.89,44947,Jamaal Williams,2,1,10,DET,SEA,9:02,1,0.977026678,-0.600837024,1.0,0.0,24.5599994659424,2.5200004577637003,right,0,1,0,53.22,27.48,0.3551056180912983,Def80,3886,-0.055785082,0.5450519417193642,6-4,265,OLB
188204,1497,2022100205,52435.0,Jordyn Brooks,46,2022-10-02 14:02:07.599999,SEA,29.61,32.42,1.32,3.47,0.14,77.6,143.41,44947,Jamaal Williams,2,2,9,DET,SEA,8:32,4,0.376189654,-0.210817068,1.0,0.0,27.2199993133545,4.120000839233402,right,0,1,0,32.96,31.21,1.688668114224937,Def82,3887,0.30174756,0.5125646285010986,6-1,245,ILB
188205,1547,2022100205,52435.0,Jordyn Brooks,48,2022-10-02 14:03:18.299999,SEA,42.32,15.46,1.66,3.86,0.18,207.11,186.32,44947,Jamaal Williams,2,1,10,DET,SEA,7:26,2,1.816326414,-0.466422456,1.0,0.0,39.689998626709,2.9099998474121023,right,0,1,0,15.2,42.58,0.3676955262170044,Def80,3888,0.564323,1.0307454640604554,6-1,245,ILB
67968,1671,2022100205,46259.0,DeShon Elliott,51,2022-10-02 14:09:45.099999,DET,12.05,0.0,6.98,2.47,0.71,303.67,260.28,47847,DK Metcalf,2,2,14,SEA,DET,5:43,54,1.187245103,4.998362161,1.0,0.0,48.8499984741211,-37.2999982833862,left,0,1,0,0.42,11.59,0.6228964600958982,Def80,3889,5.5366874,0.53832521311499,6-1,210,FS
188889,1793,2022100205,41464.0,Shelby Harris,53,2022-10-02 14:15:45.000000,SEA,31.74,20.35,3.05,2.66,0.31,172.62,122.15,44947,Jamaal Williams,2,1,20,DET,SEA,4:36,7,0.167331329,-0.032630985,1.0,0.0,24.75,7.190000534057599,right,0,1,0,21.02,31.94,0.6992138442565327,Def81,3890,0.121860616,0.1544916009090995,6-2,290,DE
188207,1915,2022100205,52435.0,Jordyn Brooks,22,2022-10-02 14:18:58.599999,SEA,63.58,26.65,2.82,3.51,0.29,171.25,143.54,52574,Quintez Cephus,2,1,10,DET,SEA,2:56,9,2.192419506,0.813810865,1.0,0.0,58.5400009155273,5.690002441406293,right,0,1,0,26.2,64.09,0.6801470429252814,Def80,3891,0.1781173,-0.6356935599596405,6-1,245,ILB
190530,1939,2022100205,54505.0,Boye Mafe,44,2022-10-02 14:19:50.099999,SEA,69.37,21.84,5.11,3.07,0.5,136.93,127.65,44947,Jamaal Williams,2,2,1,DET,SEA,2:29,6,3.006230371,0.184346072,1.0,0.0,63.7999992370605,6.280002593994205,right,0,1,0,21.52,70.02,0.7244998274671908,Def80,3892,0.5050561,0.3207100112023621,6-4,265,OLB
190069,1988,2022100205,44873.0,Josh Jones,22,2022-10-02 14:23:33.400000,SEA,81.81,22.75,1.45,1.6,0.15,36.35,80.26,47791,T.J. Hockenson,2,2,5,DET,SEA,1:30,8,3.233457413,0.478777129,1.0,0.0,74.2399978637695,9.220001220703196,right,0,1,0,22.58,83.46,1.6587344573499316,Def80,3894,0.79226696,0.3134898359124145,6-2,220,FS
189081,2291,2022100205,46487.0,Poona Ford,57,2022-10-02 14:48:44.700000,SEA,38.55,28.56,0.65,1.55,0.07,199.47,33.4,44947,Jamaal Williams,3,1,10,DET,SEA,14:49,4,1.335604075,-0.268673098,1.0,0.0,34.7200012207031,4.090000152587905,right,0,1,0,27.87,38.82,0.7409453421137072,Def81,3896,0.6120033,0.8806764244160157,5-11,310,DE
188215,2356,2022100205,52435.0,Jordyn Brooks,45,2022-10-02 14:50:21.299999,SEA,44.38,40.66,0.62,1.61,0.07,101.88,317.77,46320,Justin Jackson,3,1,10,DET,SEA,13:11,0,2.098836757,-0.475205364,1.0,0.0,45.9599990844727,0.9599990844725994,right,0,1,0,41.41,46.77,2.504915168224266,Def83,3899,1.0063386,1.4815439603439942,6-1,245,ILB
190532,2377,2022100205,54505.0,Boye Mafe,35,2022-10-02 14:51:00.599999,SEA,44.46,0.66,0.69,1.86,0.07,130.53,130.18,46320,Justin Jackson,3,2,10,DET,SEA,12:34,2,1.623631393,-0.862717811,1.0,0.0,38.2299995422363,9.279998779296903,right,0,1,0,2.22,47.42,3.345922892118108,Def81,3900,0.55764353,1.4203613437529907,6-4,265,OLB
69125,2439,2022100205,52411.0,Jeff Okudah,7,2022-10-02 14:55:25.000000,DET,62.84,2.47,8.2,2.74,0.83,268.88,259.59,47847,DK Metcalf,3,1,10,SEA,DET,11:04,26,0.969113274,1.881251237,1.0,0.0,67.8399963378906,-4.8299980163573935,left,0,1,0,2.4,62.72,0.1389244398945021,Def80,3901,3.6382978,1.7570465592493896,6-1,200,CB
205949,2554,2022100205,54562.0,Kerby Joseph,13,2022-10-02 14:58:30.599999,DET,32.49,42.87,4.27,5.64,0.45,172.99,57.45,47847,DK Metcalf,3,3,10,SEA,DET,8:20,5,3.486467906,-0.862253473,1.0,0.0,35.310001373291,-2.720001220703104,left,0,1,0,42.49,32.54,0.3832753579347311,Def80,3903,0.45892563,1.3211791076225738,6-1,200,SS
67972,2822,2022100205,46259.0,DeShon Elliott,55,2022-10-02 15:15:31.599999,DET,65.08,51.76,1.59,4.6,0.18,293.98,5.13,46096,Rashaad Penny,3,2,5,SEA,DET,4:15,15,2.059257557,1.164211029,1.0,0.0,70.3300018310547,-13.2700004577637,left,0,1,0,52.89,57.05,8.10911832445427,Def80,3905,0.8430453,-0.3211657347151795,6-1,210,FS
67973,2915,2022100205,46259.0,DeShon Elliott,13,2022-10-02 15:18:06.700000,DET,49.55,43.35,4.03,4.88,0.42,17.08,33.94,42412,Tyler Lockett,3,2,20,SEA,DET,2:59,16,1.793404637,0.583734433,1.0,0.0,55.7099990844727,-6.369998931884801,left,0,1,0,43.5,50.12,0.589406481131655,Def80,3906,1.255048,0.6713136035753173,6-1,210,FS
69383,2939,2022100205,47929.0,Amani Oruwariye,8,2022-10-02 15:18:33.799999,DET,40.25,35.34,4.3,4.05,0.45,155.5,191.48,47847,DK Metcalf,3,3,4,SEA,DET,2:29,9,2.377139069,1.764782722,1.0,0.0,42.8800010681152,-2.5100021362303977,left,0,1,0,34.83,40.2,0.5124451190127631,Def80,3907,1.3126961,-0.452086622718689,6-2,203,CB
67549,2986,2022100205,44888.0,Alex Anzalone,34,2022-10-02 15:20:31.500000,DET,37.69,35.04,2.69,2.54,0.28,237.51,0.23,46096,Rashaad Penny,3,1,5,SEA,DET,1:29,-1,4.443796146,-0.398836989,1.0,0.0,35.0099983215332,1.4500007629394958,left,0,1,0,36.13,36.36,1.7195929750961425,Def81,3908,-0.015489034,0.3833479546453132,6-3,240,ILB
187652,3163,2022100205,47871.0,Cody Barton,114,2022-10-02 15:29:57.299999,SEA,104.18,42.17,5.93,3.93,0.59,165.53,150.44,47791,T.J. Hockenson,3,1,20,DET,SEA,0:11,81,-0.034027986,6.058537117,1.0,0.0,29.7000007629395,75.5600013732905,right,0,1,0,41.66,105.3,1.230650234632076,Def81,3909,3.5282652,-2.5302718791917727,6-2,237,MLB
68853,3379,2022100205,54467.0,Aidan Hutchinson,45,2022-10-02 15:40:37.700000,DET,48.76,38.36,1.77,2.72,0.18,248.84,42.44,54506,Kenneth Walker,4,1,10,SEA,DET,12:58,3,1.85552809,-0.292052283,1.0,0.0,45.810001373291,3.359996795654297,right,0,1,0,39.06,49.74,1.2043255373859727,Def81,3910,0.4679858,0.7600380918493348,6-6,265,DE
69385,3458,2022100205,47929.0,Amani Oruwariye,44,2022-10-02 15:43:45.400000,DET,97.13,32.67,1.2,3.66,0.14,256.97,305.19,42412,Tyler Lockett,4,2,10,SEA,DET,11:34,34,2.077127529,2.672300753,1.0,0.0,90.1699981689453,6.029998779296903,right,0,1,0,33.37,96.53,0.9219544457292818,Def81,3911,2.3028738,-0.3694269031312256,6-2,203,CB
68642,3503,2022100205,54653.0,Malcolm Rodriguez,64,2022-10-02 15:44:50.700000,DET,102.1,37.31,0.65,1.6,0.06,227.59,345.39,54506,Kenneth Walker,4,2,5,SEA,DET,10:26,2,4.822830297,-0.614815901,1.0,0.0,100.309997558594,2.9900054931639914,right,0,1,0,36.53,103.34,1.4649232061784072,Def82,3912,0.27345693,0.8882728321141968,5-11,225,ILB
188542,3602,2022100205,54618.0,Tariq Woolen,11,2022-10-02 15:50:45.599999,SEA,71.83,23.31,5.42,3.67,0.55,56.46,26.17,44930,Josh Reynolds,4,2,10,DET,SEA,9:28,15,1.096850115,1.325900881,1.0,0.0,73.5,-1.8000030517577983,left,0,1,0,24.3,71.77,0.9918165152889944,Def80,3913,1.4571252,0.1312243059201661,6-4,205,CB
190671,3693,2022100205,48198.0,Bryan Mone,37,2022-10-02 15:52:59.000000,SEA,59.27,17.51,2.83,2.53,0.3,298.65,220.43,44947,Jamaal Williams,4,2,10,DET,SEA,7:45,0,2.600365917,-0.753872062,1.0,0.0,58.7200012207031,-0.6599998474120952,left,0,1,0,17.62,58.16,1.1154371340420823,Def81,3914,0.5340735,1.2879455340230104,6-3,366,NT
190807,3736,2022100205,54574.0,Coby Bryant,16,2022-10-02 15:54:18.500000,SEA,39.89,10.73,7.21,3.75,0.73,235.31,217.7,48680,Tom Kennedy,4,4,10,DET,SEA,7:07,17,-0.126217079,4.277348239,1.0,0.0,59.560001373291,-0.8300018310547017,left,0,1,0,11.22,39.86,0.4909175083453433,Def80,3915,2.5329351,-1.7444130964829103,6-1,198,CB
191279,3760,2022100205,46711.0,Ryan Neal,9,2022-10-02 15:54:52.299999,SEA,24.83,1.77,6.42,4.4,0.66,202.45,188.34,47791,T.J. Hockenson,4,1,10,DET,SEA,6:33,16,4.15113116,0.900646103,1.0,0.0,26.4799995422363,-1.75,left,0,1,0,1.97,24.7,0.2385372088375306,Def80,3916,2.0620537,1.1614075774199215,6-3,200,SS
188546,3839,2022100205,54618.0,Tariq Woolen,9,2022-10-02 15:56:50.099999,SEA,16.17,14.0,3.86,3.55,0.38,139.33,147.36,44930,Josh Reynolds,4,2,10,DET,SEA,5:59,6,4.727096139,-0.103917991,1.0,0.0,14.9499998092651,2.439999580383299,left,0,1,0,12.49,17.32,1.8980516325959087,Def80,3917,1.2595716,1.3634895432766114,6-4,205,CB
69387,3919,2022100205,47929.0,Amani Oruwariye,25,2022-10-02 16:00:09.799999,DET,45.08,1.26,2.33,1.66,0.23,346.52,86.73,53485,D'Wayne Eskridge,4,1,10,SEA,DET,5:26,10,0.9706587,0.346952824,1.0,0.0,35.9599990844727,9.720001220703104,right,0,1,0,0.51,45.47,0.8453401682163225,Def81,3918,1.0291444,0.6821915823186646,6-2,203,CB
68190,3949,2022100205,53501.0,Alim McNeill,41,2022-10-02 16:02:22.299999,DET,44.72,33.46,3.17,0.83,0.32,10.61,40.56,46096,Rashaad Penny,4,1,10,SEA,DET,4:52,-1,1.317611523,-0.732592033,1.0,0.0,44.810001373291,-1.6000022888183023,right,0,1,0,33.64,44.33,0.429534631898291,Def81,3919,0.8438466,1.5764386521291809,6-2,315,NT
68645,3970,2022100205,54653.0,Malcolm Rodriguez,52,2022-10-02 16:03:06.000000,DET,52.33,21.56,2.57,4.44,0.26,42.03,151.75,46096,Rashaad Penny,4,2,11,SEA,DET,4:10,9,0.585019491,0.438224152,1.0,0.0,44.0,9.090000152587898,right,0,1,0,21.68,53.02,0.70035705179573,Def81,3920,0.33026057,-0.1079635771823425,5-11,225,ILB
205960,4002,2022100205,54562.0,Kerby Joseph,24,2022-10-02 16:04:16.599999,DET,63.33,28.52,1.58,3.1,0.17,178.14,251.28,42412,Tyler Lockett,4,3,2,SEA,DET,3:44,11,1.023243643,1.494822414,1.0,0.0,60.0900001525879,4.149997711181605,right,0,1,0,25.57,64.35,3.1213618822558824,Def80,3921,1.4345549,-0.0602674794983519,6-1,200,SS
67827,4026,2022100205,44834.0,Charles Harris,48,2022-10-02 16:04:58.400000,DET,67.88,19.92,2.6,3.71,0.27,138.94,148.54,46096,Rashaad Penny,4,1,10,SEA,DET,3:02,5,2.518066058,0.229033937,1.0,0.0,63.8199996948242,4.779998779296896,right,0,1,0,19.29,69.0,1.2850291825480125,Def81,3922,-0.14032754,-0.3693614800202484,6-3,250,OLB
187902,4204,2022100205,42543.0,Quandre Diggs,46,2022-10-02 16:15:24.400000,SEA,63.03,28.7,0.73,2.49,0.09,328.43,284.89,48707,Craig Reynolds,4,1,10,DET,SEA,2:08,9,1.55009908,0.594195838,1.0,0.0,72.0999984741211,-9.979999542236293,left,0,1,0,29.35,62.06,1.1676472069936197,Def82,3923,0.59740883,0.0032129931195373,5-9,197,FS
187903,4341,2022100205,42543.0,Quandre Diggs,52,2022-10-02 16:20:59.599999,SEA,11.86,26.05,1.2,0.82,0.12,349.54,209.04,47791,T.J. Hockenson,4,3,9,DET,SEA,1:38,24,2.77917273,3.349856307,1.0,0.0,33.2400016784668,-21.320001602172898,left,0,1,0,24.48,11.97,1.5738487856207792,Def82,3924,1.2010101,-2.1488461990059204,5-9,197,FS
67558,4464,2022100205,44888.0,Alex Anzalone,42,2022-10-02 16:27:01.299999,DET,64.97,19.97,0.78,2.09,0.12,228.34,182.47,46096,Rashaad Penny,4,1,10,SEA,DET,1:04,1,2.31956578,-0.288378934,1.0,0.0,63.9000015258789,1.110000610351598,right,0,1,0,19.73,65.3,0.408044115262061,Def81,3925,0.73063445,1.0190133849124756,6-3,240,ILB
69731,4513,2022100205,47975.0,Isaiah Buggs,44,2022-10-02 16:28:56.700000,DET,75.83,36.16,3.59,2.9,0.37,88.87,55.6,46096,Rashaad Penny,4,3,5,SEA,DET,0:58,7,1.826334661,0.301829803,1.0,0.0,68.7799987792969,7.8600006103514914,right,0,1,0,36.09,76.94,1.1122050170719415,Def80,3927,1.8972374,1.5954076170820923,6-3,295,DT
152077,56,2022100206,43332.0,Austin Johnson,51,2022-10-02 13:03:41.500000,LAC,37.85,18.18,0.52,1.55,0.06,199.37,179.61,54572,Dameon Pierce,1,1,10,HOU,LAC,15:00,4,1.298698674,-0.204043222,1.0,0.0,34.9599990844727,0.8500022888183025,right,0,1,0,17.58,38.26,0.7267048919609658,Def82,3928,0.831666,1.0357092147368163,6-4,314,NT
152790,77,2022100206,53476.0,Asante Samuel,23,2022-10-02 13:04:21.599999,LAC,40.05,47.77,3.55,1.47,0.37,39.34,358.78,54572,Dameon Pierce,1,2,6,HOU,LAC,14:21,1,1.094655452,-1.502514286,1.0,0.0,33.439998626709,6.580001831054702,right,0,1,0,48.38,40.24,0.6389053137985324,Def80,3929,0.5703566,2.072870893437134,5-10,180,CB
74936,134,2022100206,53624.0,Roy Lopez,46,2022-10-02 13:06:51.000000,HOU,37.42,13.86,3.81,1.43,0.39,120.09,138.37,45573,Austin Ekeler,1,1,10,LAC,HOU,13:28,-1,4.655655848,-0.832825081,1.0,0.0,34.9900016784668,1.9299964904785012,left,0,1,0,13.3,37.19,0.6053924347066127,Def80,3930,-0.41967416,0.4131509229036865,6-2,318,DT
152792,281,2022100206,53476.0,Asante Samuel,32,2022-10-02 13:13:39.900000,LAC,50.16,45.96,1.74,1.51,0.18,73.86,84.57,41246,Brandin Cooks,1,2,1,HOU,LAC,11:19,4,2.177164128,-0.055761754,1.0,0.0,44.4700012207031,5.5200004577637,right,0,1,0,46.14,50.32,0.2408318915758481,Def80,3932,0.999154,1.054915725672058,5-10,180,CB
152553,338,2022100206,46264.0,Sebastian Joseph,42,2022-10-02 13:15:09.000000,LAC,63.77,15.15,1.94,2.79,0.21,107.0,209.4,54572,Dameon Pierce,1,1,10,HOU,LAC,10:35,-1,3.079519993,-0.899646659,1.0,0.0,66.8300018310547,-0.9300003051757956,right,0,1,0,16.37,65.81,2.3769728648009423,Def81,3933,-0.2626671,0.6369795692993011,6-4,310,NT
153081,359,2022100206,46086.0,Derwin James,14,2022-10-02 13:15:48.299999,LAC,67.34,7.97,2.51,5.52,0.28,315.26,202.76,45064,Mason Schreck,1,2,11,HOU,LAC,9:57,0,2.179873334,-1.172315464,1.0,0.0,62.439998626709,4.409999847412095,right,0,1,0,7.39,66.72,0.8489994110716483,Def80,3934,1.7015678,2.873883233050598,6-2,215,FS
196577,484,2022100206,47940.0,Blake Cashman,48,2022-10-02 13:21:36.000000,HOU,85.34,18.32,2.66,1.87,0.27,219.28,173.81,45573,Austin Ekeler,1,2,10,LAC,HOU,7:58,-2,1.127736928,-1.471288472,1.0,0.0,83.1399993896484,1.919998168945412,left,0,1,0,17.59,85.05,0.785493475466222,Def80,3935,0.03394235,1.505230821255085,6-1,235,ILB
151478,568,2022100206,52431.0,Kenneth Murray,62,2022-10-02 13:26:25.099999,LAC,38.68,28.84,0.58,2.49,0.07,354.22,257.14,54572,Dameon Pierce,1,1,10,HOU,LAC,6:26,0,1.374878016,-0.560496483,1.0,0.0,39.6800003051758,-1.2900009155274006,right,0,1,0,29.31,38.46,0.5189412298131634,Def80,3936,1.1515925,1.712088976057251,6-3,234,ILB
153083,593,2022100206,46086.0,Derwin James,49,2022-10-02 13:27:00.299999,LAC,44.74,20.15,2.19,1.76,0.23,97.5,345.61,54572,Dameon Pierce,1,2,10,HOU,LAC,5:49,7,0.814381533,-0.099733443,1.0,0.0,40.1199989318848,6.790000915527301,right,0,1,0,19.24,46.79,2.242899908600468,Def81,3937,0.55905604,0.6587894866248779,6-2,215,FS
151928,614,2022100206,42935.0,Bryce Callahan,23,2022-10-02 13:27:39.000000,LAC,53.51,36.62,1.43,2.2,0.16,322.46,355.78,41246,Brandin Cooks,1,3,3,HOU,LAC,5:12,7,0.71464809,1.629107095,1.0,0.0,45.4500007629395,8.369998931884695,right,0,1,0,37.49,53.61,0.8757282683572617,Def80,3938,0.9051299,-0.7239771854846191,5-9,188,CB
151480,638,2022100206,52431.0,Kenneth Murray,26,2022-10-02 13:28:15.500000,LAC,60.21,35.88,1.49,2.23,0.16,46.9,116.5,41246,Brandin Cooks,1,1,10,HOU,LAC,4:35,22,2.343755185,1.437747797,1.0,0.0,53.8499984741211,6.240001678466797,right,0,1,0,35.81,60.37,0.1746424919657268,Def80,3939,0.5312162,-0.9065315928335878,6-3,234,ILB
151242,695,2022100206,47913.0,Drue Tranquill,11,2022-10-02 13:29:57.000000,LAC,80.13,16.71,6.79,3.02,0.69,183.2,178.27,44831,O.J. Howard,1,2,10,HOU,LAC,4:05,5,3.366498178,-0.216800955,1.0,0.0,71.2099990844727,9.150001525878906,right,0,1,0,16.99,80.67,0.6082762530298264,Def80,3940,0.17813611,0.3949370653057861,6-2,234,ILB
151243,742,2022100206,47913.0,Drue Tranquill,34,2022-10-02 13:31:23.799999,LAC,81.24,34.55,2.83,3.31,0.3,2.24,33.14,40138,Rex Burkhead,1,3,10,HOU,LAC,3:01,6,2.627999569,-0.590627989,1.0,0.0,70.8899993896484,10.809997558593809,right,0,1,0,35.27,81.39,0.7354590403278828,Def80,3941,1.2375833,1.8282112686096803,6-2,234,ILB
76035,808,2022100206,43497.0,Kamu Grugier-Hill,13,2022-10-02 13:35:29.200000,HOU,71.02,22.06,2.72,5.07,0.3,172.85,143.78,53526,Tre' McKitty,1,2,10,LAC,HOU,2:16,4,1.819455089,-0.581012464,1.0,0.0,78.2399978637695,-7.909996032714801,left,0,1,0,22.17,69.9,1.125388821696741,Def80,3942,0.98020625,1.5612187151444092,6-2,230,ILB
75152,832,2022100206,42441.0,Steven Nelson,46,2022-10-02 13:36:10.099999,HOU,56.79,44.09,0.78,1.32,0.07,324.1,352.33,42794,DeAndre Carter,1,3,6,LAC,HOU,1:38,14,1.238442624,2.034546739,1.0,0.0,64.2799987792969,-7.559997558593807,left,0,1,0,44.77,56.41,0.7789736837660188,Def83,3943,1.3341008,-0.7004458965241089,5-11,194,CB
74772,856,2022100206,44964.0,Desmond King,52,2022-10-02 13:36:44.599999,HOU,49.67,29.88,1.52,0.91,0.15,236.07,194.08,52520,Joshua Kelley,1,1,10,LAC,HOU,1:01,6,3.272989363,0.151530956,1.0,0.0,56.8199996948242,-6.700000762939396,left,0,1,0,30.16,50.11,0.5215361924162106,Def81,3944,0.24238619,0.0908552360833587,5-10,201,CB
76225,877,2022100206,54468.0,Derek Stingley,57,2022-10-02 13:37:16.400000,HOU,45.78,33.06,0.73,2.22,0.07,200.66,243.12,52520,Joshua Kelley,1,2,4,LAC,HOU,0:29,5,3.424520319,0.52777896,1.0,0.0,49.8199996948242,-5.319999694824197,left,0,1,0,32.6,44.18,1.6648123017325422,Def82,3945,0.8146926,0.2869136564627075,6-1,195,CB
74446,917,2022100206,54502.0,Jalen Pitre,55,2022-10-02 13:40:33.700000,HOU,79.26,4.33,1.73,2.54,0.18,44.27,113.52,52520,Joshua Kelley,2,1,10,LAC,HOU,15:00,5,3.952299279,0.004333197,1.0,0.0,75.129997253418,4.650001525878906,right,0,1,0,4.53,79.75,0.529244744895965,Def80,3946,-0.035336457,-0.0396696541928977,6-0,200,FS
75759,967,2022100206,41300.0,Christian Kirksey,44,2022-10-02 13:41:57.400000,HOU,97.39,26.04,1.56,2.03,0.14,317.66,44.25,45573,Austin Ekeler,2,1,10,LAC,HOU,13:40,5,5.027867622,-0.009264235,1.0,0.0,94.6100006103516,4.479995727538992,right,0,1,0,26.29,99.01,1.6391766225761075,Def81,3947,-0.14766318,-0.1383989410597229,6-2,235,OLB
153726,1036,2022100206,41269.0,Kyle Van Noy,26,2022-10-02 13:47:02.000000,LAC,85.14,35.72,2.53,2.03,0.24,65.91,339.79,54572,Dameon Pierce,2,1,10,HOU,LAC,12:57,1,1.097800212,-0.50923371,1.0,0.0,93.2399978637695,-8.8699951171875,left,0,1,0,35.83,84.15,0.9960923651951108,Def81,3948,-0.3420001,0.1672336129636382,6-3,250,OLB
151931,1060,2022100206,42935.0,Bryce Callahan,19,2022-10-02 13:47:38.700000,LAC,80.39,14.07,2.95,4.97,0.31,347.67,16.66,41246,Brandin Cooks,2,2,9,HOU,LAC,12:20,4,0.588566502,-0.577564116,1.0,0.0,88.3199996948242,-7.980003356933608,left,0,1,0,14.76,80.36,0.6906518659932799,Def80,3949,0.12028708,0.6978511990893517,5-9,188,CB
74183,1131,2022100206,46669.0,Jonathan Owens,62,2022-10-02 13:51:58.400000,HOU,38.97,36.05,1.14,0.51,0.14,170.9,311.26,45573,Austin Ekeler,2,1,10,LAC,HOU,11:18,3,1.604293605,-0.33479003,1.0,0.0,36.8899993896484,2.8400001525878977,right,0,1,0,36.19,38.75,0.2607680962081053,Def80,3950,0.51319855,0.8479885845158386,5-11,210,FS
81004,1286,2022100206,46229.0,Ogbonnia Okoronkwo,76,2022-10-02 14:03:31.900000,HOU,41.51,14.53,1.34,1.75,0.11,347.32,123.58,45573,Austin Ekeler,2,1,10,LAC,HOU,9:44,14,0.92068773,0.750259543,1.0,0.0,27.8199996948242,14.1599998474121,right,0,1,0,14.87,42.0,0.5964059020499394,Def81,3951,0.79549354,0.0452340001480408,6-1,253,DE
75159,1307,2022100206,42441.0,Steven Nelson,18,2022-10-02 14:03:53.200000,HOU,67.9,3.97,1.97,4.26,0.22,202.38,168.67,53506,Josh Palmer,2,1,10,LAC,HOU,9:22,25,1.670947273,1.327785922,1.0,0.0,58.7599983215332,8.579998016357393,right,0,1,0,3.08,67.44,1.0018482919085143,Def80,3952,1.2973127,-0.0304731854887694,5-11,194,CB
74682,1341,2022100206,52498.0,Jonathan Greenard,41,2022-10-02 14:04:28.099999,HOU,65.9,18.01,1.57,0.99,0.15,96.05,165.14,52520,Joshua Kelley,2,1,10,LAC,HOU,8:45,-1,2.998733195,-0.863051362,1.0,0.0,67.1999969482422,-1.0499954223632957,right,0,1,0,17.8,66.14,0.3189043743820361,Def81,3953,-0.3625782,0.5004731487851257,6-3,259,DE
76232,1362,2022100206,54468.0,Derek Stingley,16,2022-10-02 14:05:06.299999,HOU,73.97,5.3,1.92,4.55,0.22,272.01,246.21,44819,Mike Williams,2,2,11,LAC,HOU,8:08,8,2.135681833,0.627465021,1.0,0.0,67.7699966430664,5.860000610351591,right,0,1,0,5.63,72.95,1.0720541031123343,Def80,3954,0.72538656,0.0979215389632263,6-1,195,CB
